sku,brand,stock_status,sale_price,regular_price,rate,result,link,stock_quantity
M151-3475,MITSUBISHI/มิตซูบิชิ,0,"57,464.70","61,790.00",0.99,-,,0
M151-3480,MITSUBISHI/มิตซูบิชิ,0,"24,477.60","26,320.00",0.99,-,,0
M151-3485,MITSUBISHI/มิตซูบิชิ,0,"24,477.60","26,320.00",0.99,-,,0
M151-3490,MITSUBISHI/มิตซูบิชิ,0,"30,197.10","32,470.00",0.99,-,,0
M151-3500,MITSUBISHI/มิตซูบิชิ,0,"32,466.30","34,910.00",0.99,-,,0
M151-3510,MITSUBISHI/มิตซูบิชิ,0,"45,663.00","49,100.00",0.99,-,,0
M151-3520,MITSUBISHI/มิตซูบิชิ,0,"59,668.80","64,160.00",0.99,-,,0
M151-3540,MITSUBISHI/มิตซูบิชิ,0,"47,839.20","51,440.00",0.99,-,,0
M151-3550,MITSUBISHI/มิตซูบิชิ,0,"73,935.00","79,500.00",0.99,-,,0
M151-3610,MITSUBISHI/มิตซูบิชิ,0,"22,878.00","24,600.00",0.99,-,,0
M151-3620,MITSUBISHI/มิตซูบิชิ,0,"27,500.10","29,570.00",0.99,-,,0
M151-3625,MITSUBISHI/มิตซูบิชิ,0,"31,508.40","33,880.00",0.99,-,,0
M151-3626,MITSUBISHI/มิตซูบิชิ,0,"36,390.90","39,130.00",0.99,-,,0
M151-3627,MITSUBISHI/มิตซูบิชิ,0,"39,645.90","42,630.00",0.99,-,,0
M151-3650,MITSUBISHI/มิตซูบิชิ,0,"5,356.80","5,760.00",0.99,-,,0
M151-3655,MITSUBISHI/มิตซูบิชิ,0,"6,249.60","6,720.00",0.99,-,,0
M151-3660,MITSUBISHI/มิตซูบิชิ,0,"7,133.10","7,670.00",0.99,-,,0
M151-3662,MITSUBISHI/มิตซูบิชิ,0,"5,803.20","6,240.00",0.99,-,,0
M151-3664,MITSUBISHI/มิตซูบิชิ,0,"6,779.70","7,290.00",0.99,-,,0
M151-3666,MITSUBISHI/มิตซูบิชิ,0,"11,383.20","12,240.00",0.99,-,,0
M151-3668,MITSUBISHI/มิตซูบิชิ,0,"11,894.70","12,790.00",0.99,-,,0
M151-3670,MITSUBISHI/มิตซูบิชิ,0,"13,131.60","14,120.00",0.99,-,,0
M151-3672,MITSUBISHI/มิตซูบิชิ,0,"10,936.80","11,760.00",0.99,-,,0
M151-3674,MITSUBISHI/มิตซูบิชิ,0,"12,341.10","13,270.00",0.99,-,,0
M151-3676,MITSUBISHI/มิตซูบิชิ,0,"14,880.00","16,000.00",0.99,-,,0
M151-3678,MITSUBISHI/มิตซูบิชิ,0,"14,182.50","15,250.00",0.99,-,,0
M151-5010,MITSUBISHI/มิตซูบิชิ,0,995.10,"1,070.00",0.99,-,,0
M151-5015,MITSUBISHI/มิตซูบิชิ,0,"1,227.60","1,320.00",0.99,-,,0
M151-5020,MITSUBISHI/มิตซูบิชิ,0,"1,488.00","1,600.00",0.99,-,,0
M151-5025,MITSUBISHI/มิตซูบิชิ,0,"1,209.00","1,300.00",0.99,-,,0
M151-5030,MITSUBISHI/มิตซูบิชิ,0,"1,376.40","1,480.00",0.99,-,,0
M151-5035,MITSUBISHI/มิตซูบิชิ,0,"1,581.00","1,700.00",0.99,-,,0
M151-5040,MITSUBISHI/มิตซูบิชิ,0,"1,134.60","1,220.00",0.99,-,,0
M151-5045,MITSUBISHI/มิตซูบิชิ,0,"1,348.50","1,450.00",0.99,-,,0
M151-5050,MITSUBISHI/มิตซูบิชิ,0,"1,618.20","1,740.00",0.99,-,,0
M151-5055,MITSUBISHI/มิตซูบิชิ,0,967.20,"1,040.00",0.99,-,,0
M151-5060,MITSUBISHI/มิตซูบิชิ,0,910.47,979.00,0.99,-,,0
M151-5065,MITSUBISHI/มิตซูบิชิ,0,924.42,994.00,0.99,-,,0
M151-5070,MITSUBISHI/มิตซูบิชิ,0,"1,376.40","1,480.00",0.99,-,,0
M151-5075,MITSUBISHI/มิตซูบิชิ,0,"1,636.80","1,760.00",0.99,-,,0
M151-5080,MITSUBISHI/มิตซูบิชิ,0,"1,162.50","1,250.00",0.99,-,,0
M151-5085,MITSUBISHI/มิตซูบิชิ,0,"1,209.00","1,300.00",0.99,-,,0
M151-5090,MITSUBISHI/มิตซูบิชิ,0,"1,432.20","1,540.00",0.99,-,,0
M152-H00003R18,MITSUBISHI/มิตซูบิชิ,0,90.21,97.00,0.99,-,,0
M152-H00004G00,MITSUBISHI/มิตซูบิชิ,0,68.82,74.00,0.99,-,,0
M152-H00004R01,MITSUBISHI/มิตซูบิชิ,0,68.82,74.00,0.99,-,,0
M152-H00102B00,MITSUBISHI/มิตซูบิชิ,0,26.97,29.00,0.99,-,,0
M152-H00102E01,MITSUBISHI/มิตซูบิชิ,0,26.97,29.00,0.99,-,,0
M152-H00103B00,MITSUBISHI/มิตซูบิชิ,0,26.97,29.00,0.99,-,,0
M152-H00104C01,MITSUBISHI/มิตซูบิชิ,0,26.97,29.00,0.99,-,,0
M152-H00104C02,MITSUBISHI/มิตซูบิชิ,0,35.34,38.00,0.99,-,,0
M152-H00105E01,MITSUBISHI/มิตซูบิชิ,0,35.34,38.00,0.99,-,,0
M152-H00504B00,MITSUBISHI/มิตซูบิชิ,0,26.97,29.00,0.99,-,,0
M152-H00504F01,MITSUBISHI/มิตซูบิชิ,0,26.97,29.00,0.99,-,,0
M152-H00701B01,MITSUBISHI/มิตซูบิชิ,0,299.46,322.00,0.99,-,,0
M152-H00702C00,MITSUBISHI/มิตซูบิชิ,0,336.66,362.00,0.99,-,,0
M152-H00801P13,MITSUBISHI/มิตซูบิชิ,0,583.11,627.00,0.99,-,,0
M152-H00801R01,MITSUBISHI/มิตซูบิชิ,0,583.11,627.00,0.99,-,,0
M152-H00802R03,MITSUBISHI/มิตซูบิชิ,0,626.82,674.00,0.99,-,,0
M152-H00805R06,MITSUBISHI/มิตซูบิชิ,0,797.94,858.00,0.99,-,,0
M152-H00807P04,MITSUBISHI/มิตซูบิชิ,0,995.10,"1,070.00",0.99,-,,0
M152-H00808R09,MITSUBISHI/มิตซูบิชิ,0,773.76,832.00,0.99,-,,0
M152-H00810R14,MITSUBISHI/มิตซูบิชิ,0,"1,050.90","1,130.00",0.99,-,,0
M152-H01001R03,MITSUBISHI/มิตซูบิชิ,0,311.55,335.00,0.99,-,,0
M152-H01002G00,MITSUBISHI/มิตซูบิชิ,0,204.60,220.00,0.99,-,,0
M152-H01005G00,MITSUBISHI/มิตซูบิชิ,0,491.04,528.00,0.99,-,,0
M152-H01102E01,MITSUBISHI/มิตซูบิชิ,0,26.97,29.00,0.99,-,,0
M152-H01104E01,MITSUBISHI/มิตซูบิชิ,0,41.85,45.00,0.99,-,,0
M152-H01701P01,MITSUBISHI/มิตซูบิชิ,0,166.47,179.00,0.99,-,,0
M152-H01704P02,MITSUBISHI/มิตซูบิชิ,0,216.69,233.00,0.99,-,,0
M152-H01705P03,MITSUBISHI/มิตซูบิชิ,0,249.24,268.00,0.99,-,,0
M152-H01706P52,MITSUBISHI/มิตซูบิชิ,0,249.24,268.00,0.99,-,,0
M152-H01707P96,MITSUBISHI/มิตซูบิชิ,0,521.73,561.00,0.99,-,,0
M152-H02104N01,MITSUBISHI/มิตซูบิชิ,0,466.86,502.00,0.99,-,,0
M152-H02104N23,MITSUBISHI/มิตซูบิชิ,0,466.86,502.00,0.99,-,,0
M152-H02104N57,MITSUBISHI/มิตซูบิชิ,0,890.01,957.00,0.99,-,,0
M152-H02107N35,MITSUBISHI/มิตซูบิชิ,0,466.86,502.00,0.99,-,,0
M152-H02107N53,MITSUBISHI/มิตซูบิชิ,0,890.01,957.00,0.99,-,,0
M152-H02111J01,MITSUBISHI/มิตซูบิชิ,0,890.01,957.00,0.99,-,,0
M152-H02113P96,MITSUBISHI/มิตซูบิชิ,0,491.04,528.00,0.99,-,,0
M152-H02114P96,MITSUBISHI/มิตซูบิชิ,0,"1,013.70","1,090.00",0.99,-,,0
M152-H02301Q00,MITSUBISHI/มิตซูบิชิ,0,249.24,268.00,0.99,-,,0
F071-0090,FRANKLIN/แฟรงคลิน,0,"51,884.70","55,790.00",0.99,-,,0
F071-0100,FRANKLIN/แฟรงคลิน,0,"59,826.90","64,330.00",0.99,-,,0
F071-0110,FRANKLIN/แฟรงคลิน,0,"73,600.20","79,140.00",0.99,-,,0
F071-0111,FRANKLIN/แฟรงคลิน,0,"85,708.80","92,160.00",0.99,-,,0
F071-0112,FRANKLIN/แฟรงคลิน,0,"101,714.10","109,370.00",0.99,-,,0
F071-0114,FRANKLIN/แฟรงคลิน,0,"159,997.20","172,040.00",0.99,-,,0
F071-0115,FRANKLIN/แฟรงคลิน,0,"126,777.60","136,320.00",0.99,-,,0
F071-0116,FRANKLIN/แฟรงคลิน,0,"149,395.20","160,640.00",0.99,-,,0
F071-0118,FRANKLIN/แฟรงคลิน,0,"62,570.40","67,280.00",0.99,-,,0
F071-0120,FRANKLIN/แฟรงคลิน,0,"76,287.90","82,030.00",0.99,-,,0
F071-0125,FRANKLIN/แฟรงคลิน,0,"88,284.90","94,930.00",0.99,-,,0
F071-0130,FRANKLIN/แฟรงคลิน,0,"104,569.20","112,440.00",0.99,-,,0
F071-0145,FRANKLIN/แฟรงคลิน,0,"151,869.00","163,300.00",0.99,-,,0
F071-0149,FRANKLIN/แฟรงคลิน,0,,,0.99,-,,0
F071-0160,FRANKLIN/แฟรงคลิน,0,"67,555.20","72,640.00",0.99,-,,0
F071-0210,FRANKLIN/แฟรงคลิน,0,,,0.99,-,,0
F071-0513,FRANKLIN/แฟรงคลิน,0,"4,798.80","5,160.00",0.99,-,,0
F071-0519,FRANKLIN/แฟรงคลิน,0,"5,821.80","6,260.00",0.99,-,,0
F071-0525,FRANKLIN/แฟรงคลิน,0,"4,110.60","4,420.00",0.99,-,,0
F071-0527,FRANKLIN/แฟรงคลิน,0,"5,012.70","5,390.00",0.99,-,,0
F071-0535,FRANKLIN/แฟรงคลิน,0,"4,863.90","5,230.00",0.99,-,,0
F071-0545,FRANKLIN/แฟรงคลิน,0,"7,440.00","8,000.00",0.99,-,,0
F071-0558,FRANKLIN/แฟรงคลิน,0,"3,645.60","3,920.00",0.99,-,,0
F071-0559,FRANKLIN/แฟรงคลิน,0,"4,501.20","4,840.00",0.99,-,,0
F071-0559-1,FRANKLIN/แฟรงคลิน,0,,,0.99,-,,0
F071-0570,FRANKLIN/แฟรงคลิน,0,"3,087.60","3,320.00",0.99,-,,0
F071-0571,FRANKLIN/แฟรงคลิน,0,"3,915.30","4,210.00",0.99,-,,0
F071-0572,FRANKLIN/แฟรงคลิน,0,"4,622.10","4,970.00",0.99,-,,0
F071-0588,FRANKLIN/แฟรงคลิน,0,"4,622.10","4,970.00",0.99,-,,0
F071-0589,FRANKLIN/แฟรงคลิน,0,"5,942.70","6,390.00",0.99,-,,0
F071-0591,FRANKLIN/แฟรงคลิน,0,"9,290.70","9,990.00",0.99,-,,0
F071-0593,FRANKLIN/แฟรงคลิน,0,"13,308.30","14,310.00",0.99,-,,0
F071-0596,FRANKLIN/แฟรงคลิน,0,"3,441.00","3,700.00",0.99,-,,0
F071-0597,FRANKLIN/แฟรงคลิน,0,"5,180.10","5,570.00",0.99,-,,0
F071-0598,FRANKLIN/แฟรงคลิน,0,"5,412.60","5,820.00",0.99,-,,0
F071-0605,FRANKLIN/แฟรงคลิน,0,"5,180.10","5,570.00",0.99,-,,0
F071-0607,FRANKLIN/แฟรงคลิน,0,"7,942.20","8,540.00",0.99,-,,0
F071-0609,FRANKLIN/แฟรงคลิน,0,"11,997.00","12,900.00",0.99,-,,0
F071-0613,FRANKLIN/แฟรงคลิน,0,"7,765.50","8,350.00",0.99,-,,0
F071-0683,FRANKLIN/แฟรงคลิน,0,,,0.99,-,,0
F071-0693,FRANKLIN/แฟรงคลิน,0,,,0.99,-,,0
F071-0900,FRANKLIN/แฟรงคลิน,0,"85,950.60","92,420.00",0.99,-,,0
F071-0901,FRANKLIN/แฟรงคลิน,0,"77,376.00","83,200.00",0.99,-,,0
F071-0902,FRANKLIN/แฟรงคลิน,0,"68,448.00","73,600.00",0.99,-,,0
F071-0903,FRANKLIN/แฟรงคลิน,0,"64,281.60","69,120.00",0.99,-,,0
F071-0904,FRANKLIN/แฟรงคลิน,0,"76,780.80","82,560.00",0.99,-,,0
F071-0950,FRANKLIN/แฟรงคลิน,0,,,0.99,-,,0
F071-0990,FRANKLIN/แฟรงคลิน,0,,,0.99,-,,0
F071-1010,FRANKLIN/แฟรงคลิน,0,0.00,0.00,0.99,-,,0
F071-1020,FRANKLIN/แฟรงคลิน,0,0.00,0.00,0.99,-,,0
F071-1030,FRANKLIN/แฟรงคลิน,0,,,0.99,-,,0
F071-1050,FRANKLIN/แฟรงคลิน,0,0.00,0.00,0.99,-,,0
F071-2011,FRANKLIN/แฟรงคลิน,0,,,0.99,-,,0
F071-2021,FRANKLIN/แฟรงคลิน,0,"31,545.60","33,920.00",0.99,-,,0
F071-2032,FRANKLIN/แฟรงคลิน,0,"34,410.00","37,000.00",0.99,-,,0
F071-2034,FRANKLIN/แฟรงคลิน,0,,,0.99,-,,0
F071-2037,FRANKLIN/แฟรงคลิน,0,"48,332.10","51,970.00",0.99,-,,0
F071-4300,FRANKLIN/แฟรงคลิน,0,"3,664.20","3,940.00",0.99,-,,0
F071-4304,FRANKLIN/แฟรงคลิน,0,"4,147.80","4,460.00",0.99,-,,0
F071-4306,FRANKLIN/แฟรงคลิน,0,"4,445.40","4,780.00",0.99,-,,0
F071-4308,FRANKLIN/แฟรงคลิน,0,"5,161.50","5,550.00",0.99,-,,0
F071-4310,FRANKLIN/แฟรงคลิน,0,"5,998.50","6,450.00",0.99,-,,0
F071-4320,FRANKLIN/แฟรงคลิน,0,"5,105.70","5,490.00",0.99,-,,0
F071-4321,FRANKLIN/แฟรงคลิน,0,"5,821.80","6,260.00",0.99,-,,0
F071-4322,FRANKLIN/แฟรงคลิน,0,"6,844.80","7,360.00",0.99,-,,0
F071-4324,FRANKLIN/แฟรงคลิน,0,"7,858.50","8,450.00",0.99,-,,0
F071-4326,FRANKLIN/แฟรงคลิน,0,"11,522.70","12,390.00",0.99,-,,0
F071-4328,FRANKLIN/แฟรงคลิน,0,"13,512.90","14,530.00",0.99,-,,0
F071-5083,FRANKLIN/แฟรงคลิน,0,"7,821.30","8,410.00",0.99,-,,0
F071-5088,FRANKLIN/แฟรงคลิน,0,"8,704.80","9,360.00",0.99,-,,0
F071-5104,FRANKLIN/แฟรงคลิน,0,"11,522.70","12,390.00",0.99,-,,0
F071-5105,FRANKLIN/แฟรงคลิน,0,"11,699.40","12,580.00",0.99,-,,0
F071-5106,FRANKLIN/แฟรงคลิน,0,"11,941.20","12,840.00",0.99,-,,0
F072-0005,FRANKLIN/แฟรงคลิน,0,"2,427.30","2,610.00",0.99,-,,0
F072-0010,FRANKLIN/แฟรงคลิน,0,"2,650.50","2,850.00",0.99,-,,0
F072-0020,FRANKLIN/แฟรงคลิน,0,"3,747.90","4,030.00",0.99,-,,0
F072-0030,FRANKLIN/แฟรงคลิน,0,"6,165.90","6,630.00",0.99,-,,0
F072-0040,FRANKLIN/แฟรงคลิน,0,"7,607.40","8,180.00",0.99,-,,0
F072-0050,FRANKLIN/แฟรงคลิน,0,"11,122.80","11,960.00",0.99,-,,0
F072-0070,FRANKLIN/แฟรงคลิน,0,"9,960.30","10,710.00",0.99,-,,0
F072-0072,FRANKLIN/แฟรงคลิน,0,"9,960.30","10,710.00",0.99,-,,0
F072-0074,FRANKLIN/แฟรงคลิน,0,"14,945.10","16,070.00",0.99,-,,0
F072-0090,FRANKLIN/แฟรงคลิน,0,"27,760.50","29,850.00",0.99,-,,0
F072-0100,FRANKLIN/แฟรงคลิน,0,736.56,792.00,0.99,-,,0
F072-0105,FRANKLIN/แฟรงคลิน,0,797.94,858.00,0.99,-,,0
F072-0110,FRANKLIN/แฟรงคลิน,0,"1,106.70","1,190.00",0.99,-,,0
F072-0115,FRANKLIN/แฟรงคลิน,0,"1,171.80","1,260.00",0.99,-,,0
F072-0120,FRANKLIN/แฟรงคลิน,0,"5,161.50","5,550.00",0.99,-,,0
F072-0150,FRANKLIN/แฟรงคลิน,0,"18,153.60","19,520.00",0.99,-,,0
F072-0155,FRANKLIN/แฟรงคลิน,0,"6,547.20","7,040.00",0.99,-,,0
F072-0159,FRANKLIN/แฟรงคลิน,0,"30,950.40","33,280.00",0.99,-,,0
F072-0160,FRANKLIN/แฟรงคลิน,0,"73,804.80","79,360.00",0.99,-,,0
F072-0161,FRANKLIN/แฟรงคลิน,0,"1,571.70","1,690.00",0.99,-,,0
F072-0166,FRANKLIN/แฟรงคลิน,0,"1,209.00","1,300.00",0.99,-,,0
F072-0167,FRANKLIN/แฟรงคลิน,0,"1,971.60","2,120.00",0.99,-,,0
F072-0168,FRANKLIN/แฟรงคลิน,0,"3,301.50","3,550.00",0.99,-,,0
F072-0172,FRANKLIN/แฟรงคลิน,0,"2,055.30","2,210.00",0.99,-,,0
F072-0176,FRANKLIN/แฟรงคลิน,0,521.73,561.00,0.99,-,,0
F072-0177,FRANKLIN/แฟรงคลิน,0,552.42,594.00,0.99,-,,0
F072-0178,FRANKLIN/แฟรงคลิน,0,"1,302.00","1,400.00",0.99,-,,0
R111-0017,RM,0,336.66,362.00,0.99,-,,0
R111-0018,RM,0,398.97,429.00,0.99,-,,0
R111-0019,RM,0,466.86,502.00,0.99,-,,0
R111-0020,RM,0,534.75,575.00,0.99,-,,0
R111-0021,RM,0,669.60,720.00,0.99,-,,0
R111-0022,RM,0,"1,367.10","1,470.00",0.99,-,,0
R111-0023,RM,0,"1,757.70","1,890.00",0.99,-,,0
R111-0024,RM,0,"5,087.10","5,470.00",0.99,-,,0
R111-0025,RM,0,"7,021.50","7,550.00",0.99,-,,0
S011-0320,SALMSON/แซมซั่น,0,"20,274.00","21,800.00",0.99,-,,0
S011-0350,SALMSON/แซมซั่น,0,"18,321.00","19,700.00",0.99,-,,0
S011-0370,SALMSON/แซมซั่น,0,"22,366.50","24,050.00",0.99,-,,0
S011-0400,SALMSON/แซมซั่น,0,"23,780.10","25,570.00",0.99,-,,0
S011-0410,SALMSON/แซมซั่น,0,"21,250.50","22,850.00",0.99,-,,0
S011-0610,SALMSON/แซมซั่น,0,"42,101.10","45,270.00",0.99,-,,0
S011-0620,SALMSON/แซมซั่น,0,"48,369.30","52,010.00",0.99,-,,0
S011-0820,SALMSON/แซมซั่น,0,"14,880.00","16,000.00",0.99,-,,0
S011-0910,SALMSON/แซมซั่น,0,"26,616.60","28,620.00",0.99,-,,0
S011-0970,SALMSON/แซมซั่น,0,"54,944.40","59,080.00",0.99,-,,0
S011-1070,SALMSON/แซมซั่น,0,"15,791.40","16,980.00",0.99,-,,0
S011-1130,SALMSON/แซมซั่น,0,"6,630.90","7,130.00",0.99,-,,0
S011-1310,SALMSON/แซมซั่น,0,"13,020.00","14,000.00",0.99,-,,0
S012-0010,ZZสินค้าโป๊ว,0,368.28,396.00,0.99,-,,0
S012-0020,ZZสินค้าโป๊ว,0,381.30,410.00,0.99,-,,0
S012-0025,ZZสินค้าโป๊ว,0,398.97,429.00,0.99,-,,0
S012-0027,ZZสินค้าโป๊ว,0,"1,050.90","1,130.00",0.99,-,,0
S012-0028,ZZสินค้าโป๊ว,0,"1,785.60","1,920.00",0.99,-,,0
S012-0029,ZZสินค้าโป๊ว,0,"2,678.40","2,880.00",0.99,-,,0
S012-0040,SALMSON/แซมซั่น,0,"3,906.00","4,200.00",0.99,-,,0
S041-0010,SANSO/ซันโซ่,0,"3,487.50","3,750.00",0.99,-,,0
S041-0105,SANSO/ซันโซ่,0,"12,499.20","13,440.00",0.99,-,,0
S041-0200,SANSO/ซันโซ่,0,"4,026.90","4,330.00",0.99,-,,0
S041-0210,SANSO/ซันโซ่,0,"4,147.80","4,460.00",0.99,-,,0
S041-0220,SANSO/ซันโซ่,0,"8,946.60","9,620.00",0.99,-,,0
S041-0230,SANSO/ซันโซ่,0,"9,123.30","9,810.00",0.99,-,,0
S041-0240,SANSO/ซันโซ่,0,"12,620.10","13,570.00",0.99,-,,0
S041-0250,SANSO/ซันโซ่,0,"30,597.00","32,900.00",0.99,-,,0
S041-0643,SANSO/ซันโซ่,0,"13,689.60","14,720.00",0.99,-,,0
S041-4031A,SANSO/ซันโซ่,0,"35,712.00","38,400.00",0.99,-,,0
S111-0080,SIGMA/ซิกม่า,0,"8,463.00","9,100.00",0.99,-,,0
S111-0260,SIGMA/ซิกม่า,0,"82,491.00","88,700.00",0.99,-,,0
S112-0010,SIGMA/ซิกม่า,0,697.50,750.00,0.99,-,,0
S112-0030,SIGMA/ซิกม่า,0,"2,604.00","2,800.00",0.99,-,,0
S151-0080,SOMAX/โซแม็กซ์,0,"33,480.00","36,000.00",0.99,-,,0
S281-FO132,SHOWFOU/โชว์ฟู,0,"15,893.70","17,090.00",0.99,-,,0
S281-FO232,SHOWFOU/โชว์ฟู,0,"30,355.20","32,640.00",0.99,-,,0
S281-FO332,SHOWFOU/โชว์ฟู,0,"44,286.60","47,620.00",0.99,-,,0
S281-FO532,SHOWFOU/โชว์ฟู,0,"50,117.70","53,890.00",0.99,-,,0
S281-GF100N,SHOWFOU/โชว์ฟู,0,"2,938.80","3,160.00",0.99,-,,0
S281-GF200,SHOWFOU/โชว์ฟู,0,"3,636.30","3,910.00",0.99,-,,0
S281-GF370,SHOWFOU/โชว์ฟู,0,"4,268.70","4,590.00",0.99,-,,0
S281-GF680,SHOWFOU/โชว์ฟู,0,"4,557.00","4,900.00",0.99,-,,0
S281-GFA100N,SHOWFOU/โชว์ฟู,0,"3,859.50","4,150.00",0.99,-,,0
S281-GFA200,SHOWFOU/โชว์ฟู,0,"4,491.90","4,830.00",0.99,-,,0
S281-GFA370,SHOWFOU/โชว์ฟู,0,"5,189.40","5,580.00",0.99,-,,0
S281-GFA680,SHOWFOU/โชว์ฟู,0,"5,477.70","5,890.00",0.99,-,,0
S281-GMA0220,SHOWFOU/โชว์ฟู,0,"3,487.50","3,750.00",0.99,-,,0
S281-GMA0525,SHOWFOU/โชว์ฟู,0,"5,766.00","6,200.00",0.99,-,,0
S281-GO0525L,SHOWFOU/โชว์ฟู,0,,,0.99,-,,0
S281-GOA0525,SHOWFOU/โชว์ฟู,0,"3,785.10","4,070.00",0.99,-,,0
S281-GV200,SHOWFOU/โชว์ฟู,0,"3,636.30","3,910.00",0.99,-,,0
S281-GV370,SHOWFOU/โชว์ฟู,0,"4,268.70","4,590.00",0.99,-,,0
S281-GV680,SHOWFOU/โชว์ฟู,0,"4,557.00","4,900.00",0.99,-,,0
S281-GVA200,SHOWFOU/โชว์ฟู,0,"4,491.90","4,830.00",0.99,-,,0
S281-GVA370,SHOWFOU/โชว์ฟู,0,"5,189.40","5,580.00",0.99,-,,0
S281-GVA680,SHOWFOU/โชว์ฟู,0,"5,477.70","5,890.00",0.99,-,,0
S281-KHQ1032,SHOWFOU/โชว์ฟู,0,"113,032.20","121,540.00",0.99,-,,0
S281-KS112N,SHOWFOU/โชว์ฟู,0,"15,177.60","16,320.00",0.99,-,,0
S281-KS132N,SHOWFOU/โชว์ฟู,0,"15,177.60","16,320.00",0.99,-,,0
S281-KS212AN,SHOWFOU/โชว์ฟู,0,"25,361.10","27,270.00",0.99,-,,0
S281-KS212CN,SHOWFOU/โชว์ฟู,0,"25,361.10","27,270.00",0.99,-,,0
S281-KS232AN,SHOWFOU/โชว์ฟู,0,"25,361.10","27,270.00",0.99,-,,0
S281-KS232CN,SHOWFOU/โชว์ฟู,0,"25,361.10","27,270.00",0.99,-,,0
S281-KS312,SHOWFOU/โชว์ฟู,0,"30,001.80","32,260.00",0.99,-,,0
S281-KS332,SHOWFOU/โชว์ฟู,0,"30,001.80","32,260.00",0.99,-,,0
S281-KS532,SHOWFOU/โชว์ฟู,0,"35,061.00","37,700.00",0.99,-,,0
S281-KS532A,SHOWFOU/โชว์ฟู,0,"35,061.00","37,700.00",0.99,-,,0
S281-KS732,SHOWFOU/โชว์ฟู,0,"60,412.80","64,960.00",0.99,-,,0
S281-MP112,SHOWFOU/โชว์ฟู,0,"4,501.20","4,840.00",0.99,-,,0
S281-MP1B12,SHOWFOU/โชว์ฟู,0,"5,105.70","5,490.00",0.99,-,,0
S281-RB0532,SHOWFOU/โชว์ฟู,0,"9,179.10","9,870.00",0.99,-,,0
S281-RLC50,SHOWFOU/โชว์ฟู,0,"70,233.60","75,520.00",0.99,-,,0
S281-RLC65,SHOWFOU/โชว์ฟู,0,"81,542.40","87,680.00",0.99,-,,0
S281-SF0312N,SHOWFOU/โชว์ฟู,0,"4,380.30","4,710.00",0.99,-,,0
S281-SF0512N,SHOWFOU/โชว์ฟู,0,"4,901.10","5,270.00",0.99,-,,0
S281-SF112N,SHOWFOU/โชว์ฟู,0,"9,913.80","10,660.00",0.99,-,,0
S281-SFA0312N,SHOWFOU/โชว์ฟู,0,"5,301.00","5,700.00",0.99,-,,0
S281-SFA0512N,SHOWFOU/โชว์ฟู,0,"5,877.60","6,320.00",0.99,-,,0
S281-SFA112N,SHOWFOU/โชว์ฟู,0,"11,690.10","12,570.00",0.99,-,,0
S281-SH112N,SHOWFOU/โชว์ฟู,0,"11,978.40","12,880.00",0.99,-,,0
S281-SH212HN,SHOWFOU/โชว์ฟู,0,"21,148.20","22,740.00",0.99,-,,0
S281-SH312H,SHOWFOU/โชว์ฟู,0,"28,169.70","30,290.00",0.99,-,,0
S281-SH332H,SHOWFOU/โชว์ฟู,0,"28,169.70","30,290.00",0.99,-,,0
S281-SH532,SHOWFOU/โชว์ฟู,0,"39,943.50","42,950.00",0.99,-,,0
S281-SP0512N,SHOWFOU/โชว์ฟู,0,"5,105.70","5,490.00",0.99,-,,0
S281-SP112AN,SHOWFOU/โชว์ฟู,0,"7,560.90","8,130.00",0.99,-,,0
S281-SP112N,SHOWFOU/โชว์ฟู,0,"9,365.10","10,070.00",0.99,-,,0
S281-SP212,SHOWFOU/โชว์ฟู,0,"13,633.80","14,660.00",0.99,-,,0
S281-SQ0512N,SHOWFOU/โชว์ฟู,0,"15,717.00","16,900.00",0.99,-,,0
S281-SQ112AN,SHOWFOU/โชว์ฟู,0,"27,546.60","29,620.00",0.99,-,,0
E061-5728F,EBARA/เอบาร่า,0,"43,152.00","46,400.00",0.99,-,,0
E061-5730F,EBARA/เอบาร่า,0,"46,546.50","50,050.00",0.99,-,,0
E061-5732,EBARA/เอบาร่า,0,"55,837.20","60,040.00",0.99,-,,0
E061-5732F,EBARA/เอบาร่า,0,"54,228.30","58,310.00",0.99,-,,0
E061-5734F,EBARA/เอบาร่า,0,"57,139.20","61,440.00",0.99,-,,0
E061-5735,EBARA/เอบาร่า,0,"64,876.80","69,760.00",0.99,-,,0
E061-5736,EBARA/เอบาร่า,0,"68,513.10","73,670.00",0.99,-,,0
E061-5739,EBARA/เอบาร่า,0,"85,178.70","91,590.00",0.99,-,,0
E061-5741,EBARA/เอบาร่า,0,"40,892.10","43,970.00",0.99,-,,0
E061-5746F,EBARA/เอบาร่า,0,"53,093.70","57,090.00",0.99,-,,0
E061-5747,EBARA/เอบาร่า,0,"56,069.70","60,290.00",0.99,-,,0
E061-5750F,EBARA/เอบาร่า,0,"63,035.40","67,780.00",0.99,-,,0
E061-5750FG,EBARA/เอบาร่า,0,"70,652.10","75,970.00",0.99,-,,0
E061-5751,EBARA/เอบาร่า,0,"83,216.40","89,480.00",0.99,-,,0
E061-5753,EBARA/เอบาร่า,0,"87,559.50","94,150.00",0.99,-,,0
E061-5753F,EBARA/เอบาร่า,0,"83,448.90","89,730.00",0.99,-,,0
E061-5756,EBARA/เอบาร่า,0,"92,795.40","99,780.00",0.99,-,,0
